Selection,View,Channel,Begin Time (s),End Time (s),Delta Time (s),File Offset (s),Low Freq (Hz),High Freq (Hz),Peak Freq (Hz),Begin File,Begin Path,Tonal,Signal strength,Background,AR comment,SNR NIST Quick (dB FS),SNR order,species,certainty,comment,type,WH ID,WH Comment,NEW analysis
5169,Spectrogram 1,1,50047.6843,50048.3403,0.656,260.891,126.0,257.6,169.9,1208533023.041030005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030005015.wav,,,,,10.6,5178,BH,High,,,,,
14088,Spectrogram 1,1,252454.862333333,252458.045333333,3.183,219.757,87.1,479.3,175.8,1208533023.050316075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050316075015.wav,,,,,27.0,3187,BH,High,,,,,yes
8212,Spectrogram 1,1,116652.779966667,116654.446966666,1.667,281.689,58.1,264.5,187.5,1208533023.041216235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041216235015.wav,,,,,28.6,3102,BH,High,,,,,yes
8463,Spectrogram 1,1,120627.4993,120628.9283,1.429,57.547,77.9,266.2,158.2,1208533023.041219155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041219155015.wav,,,,,31.58,2590,BH,High,,,,,yes
5850,Spectrogram 1,1,59027.296366667,59029.072366667,1.776,242.731,144.7,232.7,187.5,1208533023.041101105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101105015.wav,,,,,11.09,4985,BH,High,,,,,y
2454,Spectrogram 1,1,12877.9327,12879.6647,1.732,281.076,131.7,449.1,140.6,1208533023.041013235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav,,,,,11.65,4734,BH,High,,,,,yes
4754,Spectrogram 1,1,40758.426633333,40760.808633333,2.382,269.279,42.0,294.0,140.6,1208533023.041027075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027075015.wav,,,,,33.61,1975,BH,High,,,,,y
3490,Spectrogram 1,1,19247.168666667,19249.160666667,1.992,52.65,143.7,359.3,146.5,1208533023.041015025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015025015.wav,,,,,11.26,4906,BH,High,,,,,yes
10761,Spectrogram 1,1,172069.314,172071.003,1.689,213.361,29.9,269.5,99.6,1208533023.050108235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050108235015.wav,,,,,32.57,2301,BH,High,,,,,yes
4858,Spectrogram 1,1,43677.632333333,43680.143333333,2.511,189.334,76.4,4183.2,1687.5,1208533023.041028035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041028035015.wav,,,,,17.35,3421,BH,High,,roar,,,y
5459,Spectrogram 1,1,53472.513966667,53474.267966667,1.754,86.617,99.0,340.2,187.5,1208533023.041031075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031075015.wav,,,,,11.04,4997,BH,High,,,,,y
6372,Spectrogram 1,1,72873.441033333,72874.647033333,1.206,291.398,51.5,246.2,164.1,1208533023.041116225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041116225015.wav,,,,,35.92,1220,BH,High,,,,,
5430,Spectrogram 1,1,53227.116,53228.275,1.159,141.103,126.0,251.9,193.4,1208533023.041031065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav,,,,,12.08,4571,BH,High,,,,,
3683,Spectrogram 1,1,21220.877033333,21224.341033333,3.464,226.727,119.8,353.3,287.1,1208533023.041016035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016035015.wav,,,,,10.49,5219,BH,High,,long,,,yes
10768,Spectrogram 1,1,172224.224033333,172225.501033334,1.277,68.354,47.9,197.6,105.5,1208533023.050109005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109005015.wav,,,,,33.27,2078,BH,High,,,,,yes
9505,Spectrogram 1,1,144439.8593,144443.3023,3.443,176.191,31.8,261.1,105.5,1208533023.050101025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101025015.wav,,,,,38.5,565,BH,High,,,,,yes
1127,Spectrogram 1,1,3812.741666667,3814.133666667,1.392,213.299,88.2,488.2,304.7,1208533023.041001165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041001165015.wav,,,,,33.43,2029,BH,High,,,,,
7916,Spectrogram 1,1,109738.8827,109739.5167,0.634,266.053,92.1,224.6,152.3,1208533023.041210065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav,,,,,32.9,2203,BH,High,,,,,
9874,Spectrogram 1,1,149626.479,149628.06,1.581,264.53,76.5,770.6,134.8,1208533023.050102035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102035015.wav,,,,,16.21,3512,BH,High,,,,,yes
1361,Spectrogram 1,1,4578.187666667,4579.019666667,0.832,79.04,66.0,222.0,140.6,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,,,,,31.8,2526,BH,High,,,,,
13680,Spectrogram 1,1,242141.244033333,242144.102033333,2.858,104.065,118.8,293.8,175.8,1208533023.050309195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050309195015.wav,,,,,11.83,4667,BH,High,,,,,yes
1376,Spectrogram 1,1,4649.844666667,4650.593666667,0.749,150.697,210.0,516.0,252.0,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,,,,,11.57,4765,BH,High,,,,,
12013,Spectrogram 1,1,195459.297633333,195460.332633333,1.035,209.317,139.5,232.5,164.1,1208533023.050114165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114165015.wav,,,,,9.71,5442,BH,High,faint,,,,
11898,Spectrogram 1,1,192907.246666667,192911.771666666,4.525,56.694,53.9,269.5,146.5,1208533023.050114075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114075015.wav,,,,,31.91,2497,BH,High,,,,,yes
11437,Spectrogram 1,1,183056.722033333,183059.386033334,2.664,103.682,71.9,341.3,193.4,1208533023.050110215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110215015.wav,,,,,27.38,3164,BH,High,,,,,yes
13068,Spectrogram 1,1,227679.246666666,227680.524666666,1.278,38.226,37.0,264.9,82.0,1208533023.050216005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050216005015.wav,,,,,24.47,3261,BH,High,,,,,yes
2043,Spectrogram 1,1,6510.143033333,6511.181033333,1.038,211.486,60.2,265.1,128.9,1208533023.041005205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041005205015.wav,,,,,31.43,2624,BH,High,,,,,
2977,Spectrogram 1,1,15972.964366667,15973.885366667,0.921,77.312,76.7,460.1,87.9,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,37.49,795,BH,High,,,,,
4028,Spectrogram 1,1,25203.440033333,25205.540033333,2.1,10.393,47.3,207.1,99.6,1208533023.041020085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041020085015.wav,,,,,31.52,2606,BH,High,,,,,yes
12900,Spectrogram 1,1,220654.595633333,220659.575633333,4.98,211.853,40.5,2420.8,99.6,1208533023.050208005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050208005015.wav,,,,,16.77,3464,BH,High,,broadband,,,yes
2864,Spectrogram 1,1,15142.514,15146.823,4.309,146.498,161.7,419.2,316.4,1208533023.041014085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014085015.wav,,,,,10.5,5213,BH,High,,,,,yes
10929,Spectrogram 1,1,174670.545666667,174672.429666667,1.884,115.223,77.8,257.5,193.4,1208533023.050109115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109115015.wav,,,,,35.9,1228,BH,High,,,,,yes
12837,Spectrogram 1,1,218271.018033333,218272.901033333,1.883,227.542,63.7,370.7,175.8,1208533023.050205195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050205195015.wav,,,,,34.71,1603,BH,High,,,,,yes
4633,Spectrogram 1,1,38658.956633333,38660.471633333,1.515,269.226,30.0,234.0,105.5,1208533023.041026215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041026215015.wav,,,,,35.61,1317,BH,High,,,,,y
8876,Spectrogram 1,1,128700.039333333,128702.919333333,2.88,32.195,40.5,335.3,111.3,1208533023.041221165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041221165015.wav,,,,,39.53,358,BH,High,,,,,yes
12050,Spectrogram 1,1,196327.228366667,196327.875366666,0.647,177.55,69.7,273.2,140.6,1208533023.050115025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115025015.wav,,,,,36.87,939,BH,High,faint,ds,,,
10381,Spectrogram 1,1,164522.3623,164524.2893,1.927,164.13,52.9,252.9,111.3,1208533023.050106115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050106115015.wav,,,,,35.4,1371,BH,High,,,,,yes
7128,Spectrogram 1,1,91462.629966667,91465.964966667,3.335,285.206,83.8,335.3,246.1,1208533023.041125195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125195015.wav,,,,,38.94,466,BH,High,,,,,yes
12084,Spectrogram 1,1,197144.104633333,197149.841633333,5.737,94.748,58.0,394.6,158.2,1208533023.050115075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115075015.wav,3,3.0,3.0,,43.08,23,BH,High,,,,,yes
3023,Spectrogram 1,1,16108.494366667,16109.607366667,1.113,212.842,78.9,1122.8,140.6,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,16.7,3469,BH,High,,,,,
3728,Spectrogram 1,1,22197.689966667,22198.192966666,0.503,3.894,99.8,487.3,105.5,1208533023.041016165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav,,,,,11.3,4886,BH,High,,us,,,
13976,Spectrogram 1,1,248831.698666666,248833.458666666,1.76,195.861,58.2,553.4,158.2,1208533023.050314115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050314115015.wav,,,,,39.48,370,BH,High,,"us, 3 notes",,,
8839,Spectrogram 1,1,127640.3603,127641.2453,0.885,172.144,29.0,145.1,76.2,1208533023.041221105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041221105015.wav,,,,,2.47,5586,BH,High,,low,,,
11558,Spectrogram 1,1,186495.446966667,186500.620966667,5.174,243.205,47.5,528.7,52.7,1208533023.050111195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050111195015.wav,,,,,36.64,1005,BH,High,,,,,yes
7673,Spectrogram 1,1,103381.160333333,103382.404333333,1.244,206.673,51.8,184.3,146.5,1208533023.041207185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041207185015.wav,,,,,-5.12,5870,BH,High,faint,,,,
11031,Spectrogram 1,1,175953.053966667,175954.790966666,1.737,198.008,64.1,262.1,87.9,1208533023.050109165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109165015.wav,,,,,33.74,1932,BH,High,,,,,
7208,Spectrogram 1,1,93780.3553,93782.1313,1.776,203.651,48.0,258.0,187.5,1208533023.041126065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041126065015.wav,,,,,34.01,1840,BH,High,,,,,yes
4340,Spectrogram 1,1,30460.401633333,30462.393633333,1.992,168.628,42.3,220.2,105.5,1208533023.041023065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041023065015.wav,,,,,35.42,1364,BH,High,,,,,y
6406,Spectrogram 1,1,73229.617333333,73231.509333333,1.892,47.723,131.7,229.0,175.8,1208533023.041117085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117085015.wav,,,,,14.98,3684,BH,High,,ll200,,,
10796,Spectrogram 1,1,172586.504033333,172590.466033333,3.962,130.766,24.0,305.4,117.2,1208533023.050109015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109015015.wav,,,,,38.89,474,BH,High,,,,,yes
13045,Spectrogram 1,1,226924.612,226927.643,3.031,183.484,112.5,337.5,193.4,1208533023.050213115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050213115015.wav,,,,,10.2,5326,BH,High,,,,,yes
9042,Spectrogram 1,1,133678.78,133680.387,1.607,211.789,116.5,209.7,169.9,1208533023.041223145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223145015.wav,,,,,13.98,3924,BH,High,,,,,
5144,Spectrogram 1,1,49507.5153,49508.8353,1.32,20.612,66.5,453.6,246.1,1208533023.041029235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041029235015.wav,,,,,34.36,1706,BH,High,us,ssong,,,y
11010,Spectrogram 1,1,175694.412033333,175697.659033333,3.247,239.27,65.9,341.3,146.5,1208533023.050109155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109155015.wav,,,,,38.37,598,BH,High,,,,,yes
6519,Spectrogram 1,1,75215.235966667,75216.989966667,1.754,233.652,67.2,263.1,216.8,1208533023.041117215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117215015.wav,,,,,32.83,2225,BH,High,,,,,y
7917,Spectrogram 1,1,109746.6467,109747.3717,0.725,273.817,92.1,236.1,164.1,1208533023.041210065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav,,,,,35.34,1396,BH,High,,,,,
4769,Spectrogram 1,1,41302.034666667,41303.571666667,1.537,213.071,72.0,216.0,117.2,1208533023.041027115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027115015.wav,,,,,33.76,1921,BH,High,,,,,y
11330,Spectrogram 1,1,181385.816966667,181389.020966667,3.204,232.283,35.9,275.4,181.6,1208533023.050110145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110145015.wav,,,,,37.41,813,BH,High,,,,,yes
5915,Spectrogram 1,1,60189.557366667,60191.484366667,1.927,205.107,50.3,402.5,234.4,1208533023.041101145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101145015.wav,,,,,34.85,1549,BH,High,,,,,y
5378,Spectrogram 1,1,52698.998,52701.055,2.057,212.851,68.3,279.5,105.5,1208533023.041031045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031045015.wav,,,,,32.53,2314,BH,High,,,,,y
7914,Spectrogram 1,1,109712.2487,109712.9807,0.732,239.419,144.0,253.4,175.8,1208533023.041210065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav,,,,,9.43,5492,BH,High,,,,,
12134,Spectrogram 1,1,198297.769033333,198301.082033333,3.313,48.723,29.0,301.7,140.6,1208533023.050115145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115145015.wav,,,,,39.17,424,BH,High,,,,,yes
10904,Spectrogram 1,1,174232.3277,174234.6657,2.338,276.86,35.9,329.3,76.2,1208533023.050109095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109095015.wav,,,,,36.75,970,BH,High,,,,,yes
6777,Spectrogram 1,1,83014.6317,83015.4327,0.801,235.016,51.5,372.1,298.8,1208533023.041123045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041123045015.wav,,,,,25.15,3246,BH,High,,us,,,
7550,Spectrogram 1,1,100490.8207,100491.2857,0.465,15.884,80.6,167.0,117.2,1208533023.041205065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041205065015.wav,,,,,-1.62,5702,BH,High,faint,,,,
12286,Spectrogram 1,1,202347.147966666,202348.247966667,1.1,199.268,81.4,180.2,99.6,1208533023.050117145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050117145015.wav,,,,,-0.67,5672,BH,High,faint,,,,
4733,Spectrogram 1,1,39452.761966667,39453.814966667,1.053,163.336,34.4,114.5,76.2,1208533023.041027025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027025015.wav,,,,,0.17,5640,BH,High,,,,,
10920,Spectrogram 1,1,174569.872666667,174571.690666667,1.818,14.55,24.0,209.6,87.9,1208533023.050109115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109115015.wav,,,,,34.95,1510,BH,High,,,,,yes
5854,Spectrogram 1,1,59054.113366667,59055.888366667,1.775,269.548,69.2,471.7,210.9,1208533023.041101105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101105015.wav,,,,,34.21,1768,BH,High,,,,,y
13181,Spectrogram 1,1,230458.827633333,230460.270633333,1.443,118.49,144.5,263.5,175.8,1208533023.050218165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050218165015.wav,,,,,12.17,4536,BH,High,,,,,
12551,Spectrogram 1,1,210714.976633333,210715.655633333,0.679,169.358,75.4,179.8,111.3,1208533023.050128005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050128005015.wav,,,,,-7.18,5959,BH,High,,,,,
3527,Spectrogram 1,1,19496.005966667,19499.318966667,3.313,1.515,119.8,437.1,269.5,1208533023.041015065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav,,,,,12.69,4349,BH,High,,long,,,yes
1403,Spectrogram 1,1,4717.266666667,4718.872666667,1.606,218.119,78.0,474.0,293.0,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,X,,,,41.24,111,BH,High,,,,,
9689,Spectrogram 1,1,147223.793633333,147227.127633333,3.334,261.176,53.4,373.5,128.9,1208533023.050101175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101175015.wav,,,,,40.73,181,BH,High,,,,,yes
5992,Spectrogram 1,1,61394.096666667,61396.326666667,2.23,209.888,97.8,501.0,199.2,1208533023.041101195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101195015.wav,,,,,14.3,3840,BH,High,,,,,y
13193,Spectrogram 1,1,230612.773633333,230613.843633333,1.07,272.436,119.4,244.7,175.8,1208533023.050218165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050218165015.wav,,,,,11.71,4711,BH,High,,us,,,
11247,Spectrogram 1,1,180313.971,180316.396,2.425,60.096,83.8,281.4,199.2,1208533023.050110115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110115015.wav,,,,,38.55,551,BH,High,,,,,yes
13805,Spectrogram 1,1,243736.410966666,243738.099966666,1.689,199.493,113.0,238.5,181.6,1208533023.050310045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050310045015.wav,,,,,10.18,5333,BH,High,short lf,,,,yes
2452,Spectrogram 1,1,12849.0777,12853.1907,4.113,252.221,155.7,443.1,328.1,1208533023.041013235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav,,,,,12.66,4361,BH,High,,,,,yes
11297,Spectrogram 1,1,180838.457966667,180839.320966667,0.863,284.716,69.9,151.4,105.5,1208533023.050110125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110125015.wav,,,,,-6.29,5927,BH,High,faint,,,,
11003,Spectrogram 1,1,175634.547033333,175637.167033333,2.62,179.405,59.9,395.2,152.3,1208533023.050109155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109155015.wav,,,,,39.27,411,BH,High,,,,,yes
5907,Spectrogram 1,1,59977.564333333,59979.253333333,1.689,293.099,56.6,270.4,193.4,1208533023.041101135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101135015.wav,,,,,29.47,2998,BH,High,,,,,y
5280,Spectrogram 1,1,51545.0187,51546.8807,1.862,258.709,99.4,298.1,181.6,1208533023.041030235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030235015.wav,,,,,13.7,3993,BH,High,us,ssong,,,y
11990,Spectrogram 1,1,194981.457666667,194986.914666666,5.457,31.373,118.8,5125.1,123.0,1208533023.050114155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114155015.wav,,,,,16.45,3489,BH,High,,broadband-roar,,,yes
11312,Spectrogram 1,1,181008.069966667,181009.715966667,1.646,154.473,83.8,275.4,175.8,1208533023.050110135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110135015.wav,,,,,31.8,2529,BH,High,,,,,yes
6474,Spectrogram 1,1,74497.42,74499.001,1.581,115.676,56.0,246.3,187.5,1208533023.041117195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117195015.wav,,,,,28.14,3129,BH,High,,,,,y
5448,Spectrogram 1,1,53360.474,53361.16,0.686,274.461,131.7,263.4,216.8,1208533023.041031065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav,,,,,9.58,5468,BH,High,,,,,
6629,Spectrogram 1,1,78005.846033333,78007.090033333,1.244,25.281,166.0,286.3,210.9,1208533023.041118145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041118145015.wav,,,,,10.31,5282,BH,High,,,,,
11339,Spectrogram 1,1,181493.327966667,181495.535966667,2.208,39.903,29.9,317.4,158.2,1208533023.050110155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110155015.wav,,,,,37.31,834,BH,High,,,,,yes
2455,Spectrogram 1,1,12881.3317,12883.3457,2.014,284.475,71.9,413.2,146.5,1208533023.041013235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav,,,,,39.16,426,BH,High,,,,,yes
11265,Spectrogram 1,1,180583.665966667,180586.999966667,3.334,29.924,75.7,337.9,193.4,1208533023.050110125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110125015.wav,,,,,33.32,2063,BH,High,faint,,,,
3483,Spectrogram 1,1,19191.214633333,19194.461633333,3.247,296.641,71.9,742.5,76.2,1208533023.041015015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav,,,,,25.12,3248,BH,High,,,,,yes
9774,Spectrogram 1,1,148093.980666666,148096.665666666,2.685,231.712,47.2,230.3,105.5,1208533023.050101205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101205015.wav,,,,,30.01,2923,BH,High,,,,,yes
7218,Spectrogram 1,1,94035.249366667,94035.966366667,0.717,158.682,172.1,304.0,222.7,1208533023.041126125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041126125015.wav,,,,,9.28,5512,BH,High,,,,,
9400,Spectrogram 1,1,142708.636633333,142709.436633333,0.8,244.429,46.6,337.9,123.0,1208533023.041231125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041231125015.wav,,,,,38.44,580,BH,High,faint,us,,,
6522,Spectrogram 1,1,75241.020966667,75242.297966667,1.277,259.437,89.6,319.0,175.8,1208533023.041117215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117215015.wav,,,,,31.81,2525,BH,High,,,,,y
6223,Spectrogram 1,1,67665.978966667,67669.399966667,3.421,183.224,61.3,340.1,240.2,1208533023.041104015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041104015015.wav,,,,,28.74,3090,BH,High,,,,,y
4929,Spectrogram 1,1,44971.251366667,44973.611366667,2.36,283.303,78.0,342.0,199.2,1208533023.041028125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041028125015.wav,,,,,39.39,385,BH,High,us,ssong,,,y
1387,Spectrogram 1,1,4684.211666667,4685.232666667,1.021,185.064,66.0,372.0,240.2,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,,,,,36.96,913,BH,High,,,,,
10536,Spectrogram 1,1,168111.435033333,168113.514033333,2.079,154.447,65.9,341.3,164.1,1208533023.050107085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050107085015.wav,,,,,38.41,589,BH,High,,,,,yes
6026,Spectrogram 1,1,61998.502033333,62000.806033333,2.304,214.353,57.3,166.0,105.5,1208533023.041101225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101225015.wav,,,,,-4.54,5835,BH,High,,ll100,,,
7911,Spectrogram 1,1,109682.7427,109683.4367,0.694,209.913,92.1,224.6,152.3,1208533023.041210065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav,,,,,31.62,2582,BH,High,,,,,
5889,Spectrogram 1,1,59587.6973,59588.7503,1.053,203.206,97.3,183.2,158.2,1208533023.041101125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101125015.wav,,,,,-7.43,5965,BH,High,faint,,,,
9987,Spectrogram 1,1,151955.306,151956.158,0.852,194.028,52.4,174.8,93.8,1208533023.050103005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050103005015.wav,,,,,-2.65,5744,BH,High,,,,,
3239,Spectrogram 1,1,17794.950366667,17799.085366667,4.135,100.016,125.7,766.5,269.5,1208533023.041014205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014205015.wav,,,,,14.6,3774,BH,High,,,,,yes
11109,Spectrogram 1,1,177608.110033333,177610.405033333,2.295,53.566,65.9,239.5,128.9,1208533023.050109225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav,,,,,29.31,3026,BH,High,,,,,yes
4462,Spectrogram 1,1,34522.401666667,34524.090666667,1.689,31.772,71.9,347.3,257.8,1208533023.041024235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041024235015.wav,,,,,37.89,696,BH,High,,,,,y
