Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin File	Begin Path	Tonal	Signal strength	Background	AR comment	SNR NIST Quick (dB FS)	SNR order	species	certainty	comment	type	WH ID	WH Comment	NEW analysis
7124	Spectrogram 1	1	91423.804966667	91426.056966667	2.252	246.381	41.9	437.1	58.6	1208533023.041125195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041125195015.wav					40.72	183	BH	High					yes
6074	Spectrogram 1	1	63428.979366667	63430.451366666	1.472	145.302	63.0	423.7	123.0	1208533023.041102085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041102085015.wav					40.7	184	BH	High		ds			
12030	Spectrogram 1	1	195867.437666667	195870.620666667	3.183	17.646	54.0	282.0	169.9	1208533023.050114215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114215015.wav					40.7	185	BH	High					yes
3546	Spectrogram 1	1	19747.267966667	19750.493966667	3.226	252.777	71.9	383.2	263.7	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					40.67	186	BH	High		long			yes
10969	Spectrogram 1	1	175187.847633333	175192.458633333	4.611	32.686	71.9	413.2	152.3	1208533023.050109135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109135015.wav					40.67	187	BH	High					yes
1765	Spectrogram 1	1	5138.831333333	5139.317333333	0.486	39.833	33.9	483.7	35.2	1208533023.041005005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav					40.65	188	BH	High					
12061	Spectrogram 1	1	196507.281700000	196509.792700000	2.511	57.653	54.0	330.0	152.3	1208533023.050115045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050115045015.wav					40.64	189	BH	High					yes
13030	Spectrogram 1	1	226455.766966666	226458.039966666	2.273	14.571	69.6	482.1	169.9	1208533023.050213105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050213105015.wav					40.62	190	BH	High					yes
6075	Spectrogram 1	1	63431.580366667	63433.098366667	1.518	147.903	51.5	446.6	187.5	1208533023.041102085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041102085015.wav					40.6	191	BH	High		ds			
13201	Spectrogram 1	1	230858.994000000	230861.051000000	2.057	218.677	43.4	626.0	169.9	1208533023.050218195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218195015.wav					40.6	192	BH	High					yes
7132	Spectrogram 1	1	91689.820966667	91692.592966666	2.772	212.525	83.8	239.5	175.8	1208533023.041125205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041125205015.wav					40.59	193	BH	High					yes
8457	Spectrogram 1	1	120562.070966667	120564.170966666	2.100	292.019	39.0	584.4	105.5	1208533023.041219135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041219135015.wav					40.58	194	BH	High					yes
3536	Spectrogram 1	1	19663.042966667	19668.845966667	5.803	168.552	41.9	521.0	322.3	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					40.56	195	BH	High		long			yes
3848	Spectrogram 1	1	23934.952700000	23935.601700000	0.649	241.642	82.2	651.7	257.8	1208533023.041019145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041019145015.wav					40.56	196	BH	High		us			
3170	Spectrogram 1	1	17181.808300000	17186.744300000	4.936	86.577	83.8	580.8	164.1	1208533023.041014185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014185015.wav					40.55	197	BH	High					yes
12672	Spectrogram 1	1	214263.475666666	214265.121666666	1.646	119.033	63.7	399.6	164.1	1208533023.050201115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201115015.wav					40.55	198	BH	High					yes
12660	Spectrogram 1	1	213836.390333333	213839.161333333	2.771	291.718	80.9	208.1	128.9	1208533023.050201005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201005015.wav					40.54	199	BH	High					yes
3529	Spectrogram 1	1	19551.688966667	19556.105966667	4.417	57.198	77.8	485.0	293.0	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					40.53	200	BH	High		long			yes
6917	Spectrogram 1	1	86695.441366667	86699.078366666	3.637	16.737	38.5	335.2	76.2	1208533023.041124235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124235015.wav					40.53	201	BH	High					y
12803	Spectrogram 1	1	216795.702633333	216798.538633333	2.836	251.865	57.9	341.7	134.8	1208533023.050204045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050204045015.wav					40.52	202	BH	High					yes
8359	Spectrogram 1	1	119311.844300000	119313.987300000	2.143	241.385	45.5	305.2	117.2	1208533023.041219075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041219075015.wav					40.51	203	BH	High					yes
10438	Spectrogram 1	1	165932.813333333	165934.978333333	2.165	75.103	64.7	417.6	193.4	1208533023.050106215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050106215015.wav					40.51	204	BH	High					yes
1839	Spectrogram 1	1	5471.172333333	5473.532333333	2.360	72.304	63.5	557.6	187.5	1208533023.041005025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005025015.wav					40.5	205	BH	High					yes
12082	Spectrogram 1	1	197133.993633333	197137.717633334	3.724	84.637	63.8	290.1	187.5	1208533023.050115075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050115075015.wav					40.5	206	BH	High					yes
3651	Spectrogram 1	1	20851.930700000	20852.525700000	0.595	157.714	76.3	534.2	99.6	1208533023.041015205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav					40.49	207	BH	High		us			
3637	Spectrogram 1	1	20755.006700000	20755.479700000	0.473	60.790	88.1	522.5	99.6	1208533023.041015205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav					40.48	208	BH	High		us			
3451	Spectrogram 1	1	18979.475633333	18980.904633333	1.429	84.902	41.9	538.9	58.6	1208533023.041015015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav					40.47	209	BH	High					yes
4205	Spectrogram 1	1	26603.677366667	26604.448366667	0.771	210.922	70.5	469.7	76.2	1208533023.041021065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041021065015.wav					40.46	210	BH	High		us			
12682	Spectrogram 1	1	214331.281666666	214332.948666666	1.667	186.839	69.5	411.2	175.8	1208533023.050201115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201115015.wav					40.46	211	BH	High					yes
905	Spectrogram 1	1	2301.815366667	2302.573366667	0.758	202.263	82.8	473.4	111.3	1208533023.040929025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040929025015.wav					40.45	212	BH	High		ssong			
4171	Spectrogram 1	1	26339.474633333	26340.838633333	1.364	246.700	29.9	395.2	152.3	1208533023.041020135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041020135015.wav					40.45	213	BH	High	us	ssong			y
4217	Spectrogram 1	1	26638.286366667	26640.163366667	1.877	245.531	29.4	651.7	99.6	1208533023.041021065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041021065015.wav					40.44	214	BH	High	long loud 100 hz	whoop			
12683	Spectrogram 1	1	214344.305666666	214346.492666666	2.187	199.863	63.7	405.4	64.5	1208533023.050201115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201115015.wav					40.44	215	BH	High					yes
14001	Spectrogram 1	1	249810.649966666	249812.922966666	2.273	275.083	56.0	292.5	140.6	1208533023.050315015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050315015015.wav					40.44	216	BH	High					yes
4825	Spectrogram 1	1	43005.721333333	43007.475333333	1.754	117.248	47.6	470.2	93.8	1208533023.041028015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028015015.wav					40.43	217	BH	High					y
10932	Spectrogram 1	1	174704.530666667	174706.933666667	2.403	149.208	41.9	341.3	87.9	1208533023.050109115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109115015.wav					40.43	218	BH	High					yes
11252	Spectrogram 1	1	180349.207000000	180351.848000000	2.641	95.332	29.9	503.0	123.0	1208533023.050110115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110115015.wav					40.43	219	BH	High					yes
4332	Spectrogram 1	1	30112.036633333	30114.591633333	2.555	120.205	65.9	293.4	99.6	1208533023.041023055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041023055015.wav					40.41	220	BH	High					y
10542	Spectrogram 1	1	168155.659033333	168158.864033333	3.205	198.671	59.9	323.4	105.5	1208533023.050107085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107085015.wav					40.41	221	BH	High					yes
8640	Spectrogram 1	1	123542.116966667	123545.840966666	3.724	272.885	58.6	312.4	128.9	1208533023.041220125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220125015.wav					40.4	222	BH	High					yes
3778	Spectrogram 1	1	22404.139966667	22404.696966667	0.557	210.344	88.1	440.3	128.9	1208533023.041016165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav					40.38	223	BH	High		us			
5974	Spectrogram 1	1	61099.085700000	61102.376700000	3.291	214.806	55.0	366.6	263.7	1208533023.041101185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101185015.wav					40.38	224	BH	High					y
9685	Spectrogram 1	1	147082.976633333	147084.470633333	1.494	120.359	83.0	314.2	134.8	1208533023.050101175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101175015.wav					40.38	225	BH	High					yes
10437	Spectrogram 1	1	165920.666333333	165923.394333333	2.728	62.956	64.7	400.0	128.9	1208533023.050106215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050106215015.wav					40.38	226	BH	High					yes
2296	Spectrogram 1	1	9785.727333333	9789.126333333	3.399	187.824	35.9	389.2	46.9	1208533023.041012045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041012045015.wav					40.37	227	BH	High					yes
3257	Spectrogram 1	1	17915.662366667	17918.260366667	2.598	220.728	41.9	377.2	76.2	1208533023.041014205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014205015.wav					40.36	228	BH	High					yes
11719	Spectrogram 1	1	188705.097333333	188708.496333333	3.399	53.526	47.5	433.7	152.3	1208533023.050112085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050112085015.wav					40.34	229	BH	High					yes
3058	Spectrogram 1	1	16378.459300000	16380.386300000	1.927	182.890	47.9	473.1	128.9	1208533023.041014155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014155015.wav					40.33	230	BH	High					yes
10526	Spectrogram 1	1	168035.737033333	168037.296033333	1.559	78.749	29.9	323.4	111.3	1208533023.050107085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107085015.wav					40.33	231	BH	High					yes
3547	Spectrogram 1	1	19750.774966667	19751.727966667	0.953	256.284	29.9	455.1	35.2	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					40.31	232	BH	High		us			yes
4343	Spectrogram 1	1	30554.459633333	30556.516633333	2.057	262.686	33.9	414.9	128.9	1208533023.041023065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041023065015.wav					40.28	234	BH	High					y
4930	Spectrogram 1	1	44984.567366667	44986.385366667	1.818	296.619	54.0	390.0	199.2	1208533023.041028125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028125015.wav					40.28	233	BH	High	us	ssong			y
9412	Spectrogram 1	1	142884.987300000	142889.144300000	4.157	120.796	38.2	299.4	140.6	1208533023.041231165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041231165015.wav					40.28	235	BH	High					yes
10546	Spectrogram 1	1	168235.951033333	168237.532033333	1.581	278.963	35.9	293.4	52.7	1208533023.050107085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107085015.wav					40.28	236	BH	High					yes
13038	Spectrogram 1	1	226623.156966666	226625.386966666	2.230	181.961	53.6	375.0	175.8	1208533023.050213105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050213105015.wav					40.28	237	BH	High					yes
2691	Spectrogram 1	1	14090.883000000	14093.057000000	2.174	294.350	48.8	475.6	117.2	1208533023.041014045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014045015.wav					40.27	239	BH	High					
4170	Spectrogram 1	1	26333.476633333	26335.252633333	1.776	240.702	24.0	413.2	210.9	1208533023.041020135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041020135015.wav					40.27	238	BH	High	us	ssong			y
2507	Spectrogram 1	1	13162.458666667	13164.710666667	2.252	265.663	29.9	461.1	111.3	1208533023.041014005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014005015.wav					40.26	241	BH	High					yes
11923	Spectrogram 1	1	193521.369700000	193523.967700000	2.598	70.994	59.9	479.0	128.9	1208533023.050114095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114095015.wav					40.26	240	BH	High	ds	ssong			yes
13211	Spectrogram 1	1	231119.177966666	231120.801966667	1.624	178.947	43.4	607.4	193.4	1208533023.050218225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218225015.wav					40.26	242	BH	High					yes
2486	Spectrogram 1	1	13031.247666667	13035.989666667	4.742	134.452	47.9	389.2	152.3	1208533023.041014005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014005015.wav					40.25	243	BH	High					yes
4952	Spectrogram 1	1	45382.529333333	45384.477333333	1.948	94.807	60.5	375.0	64.5	1208533023.041028145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028145015.wav					40.24	244	BH	High					y
9614	Spectrogram 1	1	145594.485700000	145595.721700000	1.236	131.326	58.3	308.7	164.1	1208533023.050101085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101085015.wav					40.24	245	BH	High					
9722	Spectrogram 1	1	147527.030666666	147528.141666666	1.111	264.521	40.8	355.3	99.6	1208533023.050101185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101185015.wav					40.24	246	BH	High					
10955	Spectrogram 1	1	175047.304666667	175050.790666667	3.486	192.002	53.9	311.4	175.8	1208533023.050109125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109125015.wav					40.23	247	BH	High					yes
6387	Spectrogram 1	1	72943.155366667	72946.402366667	3.247	61.196	50.2	323.4	140.6	1208533023.041117075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117075015.wav					40.22	248	BH	High					y
7309	Spectrogram 1	1	95997.043366667	96000.132366667	3.089	21.059	75.6	325.6	169.9	1208533023.041129005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041129005015.wav					40.22	249	BH	High	faint				
9484	Spectrogram 1	1	143960.299333333	143961.359333333	1.060	296.481	64.1	314.6	199.2	1208533023.041231225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041231225015.wav					40.22	250	BH	High					
1766	Spectrogram 1	1	5140.750333333	5141.664333333	0.914	41.752	50.9	585.5	392.6	1208533023.041005005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav					40.21	251	BH	High					
2857	Spectrogram 1	1	15107.663000000	15110.867000000	3.204	111.647	18.0	479.0	52.7	1208533023.041014085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014085015.wav					40.2	254	BH	High					yes
3668	Spectrogram 1	1	20984.831700000	20985.312700000	0.481	290.615	82.2	440.3	222.7	1208533023.041015205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav					40.2	252	BH	High		us			
3740	Spectrogram 1	1	22249.069966667	22249.641966667	0.572	55.274	52.8	446.2	58.6	1208533023.041016165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav					40.2	253	BH	High		us			
10930	Spectrogram 1	1	174686.048666667	174689.815666667	3.767	130.726	29.9	311.4	105.5	1208533023.050109115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109115015.wav					40.19	255	BH	High					yes
11957	Spectrogram 1	1	194509.946633333	194512.285633333	2.339	159.774	47.9	383.2	140.6	1208533023.050114125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050114125015.wav					40.17	256	BH	High					yes
12468	Spectrogram 1	1	207408.847300000	207410.990300000	2.143	162.257	57.4	407.3	152.3	1208533023.050120115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050120115015.wav					40.17	257	BH	High					yes
12676	Spectrogram 1	1	214284.340666666	214285.855666667	1.515	139.898	69.5	417.0	164.1	1208533023.050201115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201115015.wav					40.16	258	BH	High					yes
9504	Spectrogram 1	1	144414.216300000	144415.775300000	1.559	150.548	82.8	356.7	128.9	1208533023.050101025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101025015.wav					40.15	259	BH	High					yes
10383	Spectrogram 1	1	164560.011300000	164562.761300000	2.750	201.779	41.2	264.7	123.0	1208533023.050106115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050106115015.wav					40.15	260	BH	High					yes
12464	Spectrogram 1	1	207358.931300000	207361.009300000	2.078	112.341	57.4	413.0	128.9	1208533023.050120115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050120115015.wav					40.14	261	BH	High					yes
2038	Spectrogram 1	1	6474.300033333	6475.362033333	1.062	175.643	84.3	620.5	187.5	1208533023.041005205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005205015.wav					40.13	263	BH	High					
4017	Spectrogram 1	1	25149.634000000	25151.063000000	1.429	256.569	35.5	562.1	164.1	1208533023.041020055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041020055015.wav					40.13	262	BH	High	us	ssong			yes
10465	Spectrogram 1	1	166581.696300000	166583.667300000	1.971	124.200	47.1	394.1	134.8	1208533023.050106235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050106235015.wav					40.13	264	BH	High					yes
1902	Spectrogram 1	1	6144.147300000	6147.027300000	2.880	145.371	53.9	305.4	123.0	1208533023.041005095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041005095015.wav					40.12	265	BH	High					yes
13097	Spectrogram 1	1	228900.041333333	228902.812333333	2.771	59.288	92.4	609.9	146.5	1208533023.050217035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217035015.wav					40.12	266	BH	High					yes
9673	Spectrogram 1	1	146713.921700000	146716.497700000	2.576	51.174	29.6	308.3	70.3	1208533023.050101165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101165015.wav					40.11	267	BH	High					yes
2733	Spectrogram 1	1	14426.866966667	14430.157966667	3.291	30.528	71.9	401.2	123.0	1208533023.041014065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014065015.wav					40.1	268	BH	High					yes
3442	Spectrogram 1	1	18910.723633333	18911.611633333	0.888	16.150	53.9	497.0	58.6	1208533023.041015015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav					40.1	269	BH	High					yes
3592	Spectrogram 1	1	20448.338700000	20450.049700000	1.711	54.060	41.9	509.0	52.7	1208533023.041015125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015125015.wav					40.08	271	BH	High					yes
8799	Spectrogram 1	1	126705.937700000	126708.557700000	2.620	137.488	40.5	306.4	181.6	1208533023.041221045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041221045015.wav					40.08	272	BH	High					yes
9307	Spectrogram 1	1	140154.408300000	140157.574300000	3.166	89.506	46.6	297.1	111.3	1208533023.041228145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041228145015.wav					40.08	270	BH	High		ds			
10979	Spectrogram 1	1	175365.885633333	175371.059633333	5.174	210.724	47.9	293.4	152.3	1208533023.050109135015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109135015.wav					40.07	273	BH	High					yes
3110	Spectrogram 1	1	16706.549366667	16708.938366667	2.389	211.140	71.9	521.0	246.1	1208533023.041014165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014165015.wav					40.06	274	BH	High	ds	ssong			yes
4915	Spectrogram 1	1	44791.307366667	44792.974366667	1.667	103.359	48.0	420.0	99.6	1208533023.041028125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028125015.wav					40.06	275	BH	High	us	ssong			y
9225	Spectrogram 1	1	138142.226366667	138144.240366666	2.014	176.744	76.4	382.2	246.1	1208533023.041227115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041227115015.wav					40.05	276	BH	High	us	ssong			yes
12049	Spectrogram 1	1	196318.360366667	196319.115366666	0.755	168.682	93.0	209.3	140.6	1208533023.050115025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050115025015.wav					40.05	277	BH	High	faint	us			
12680	Spectrogram 1	1	214307.297666666	214309.354666667	2.057	162.855	57.9	445.9	205.1	1208533023.050201115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050201115015.wav					40.05	278	BH	High					yes
9491	Spectrogram 1	1	144092.077366666	144093.506366666	1.429	128.288	70.1	394.9	216.8	1208533023.050101015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101015015.wav					40.04	279	BH	High					yes
12981	Spectrogram 1	1	223561.233333333	223565.304333333	4.071	119.330	16.6	585.6	252.0	1208533023.050210045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050210045015.wav					40.04	280	BH	High					yes
8085	Spectrogram 1	1	113461.141966667	113463.111966667	1.970	89.235	45.2	374.2	111.3	1208533023.041215185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041215185015.wav					40.03	281	BH	High					yes
3897	Spectrogram 1	1	24420.735966667	24422.554966667	1.819	127.510	53.3	396.4	111.3	1208533023.041019215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041019215015.wav					40.02	282	BH	High	us	ssong			yes
